iD,Year,Month,Day,Hour,Minute,Second,∑T[Hour],ΔPr_Through[mm/day],ΔPet[mm/day],ΔSink[mm/day],ΔEvaporation[mm/day],Hpond[mm],Recharge[mm/day],∑WaterBalance_η_Profile[mm/day]
173.0,1.0,1.0,13.0,4.0,0.0,0.0,1.0512e6,0.13320000000056353,0.0,0.0,0.0,0.0,0.0022843878274506624,-6.826528749757482e-7
174.0,1.0,1.0,13.0,5.0,0.0,0.0,1.0548e6,0.13319999999849585,0.0,0.0,0.0,0.0,0.002336021394808818,-6.817995651177449e-7
175.0,1.0,1.0,13.0,6.0,0.0,0.0,1.0584e6,0.13319999999887244,0.0,0.0,0.0,0.0,0.0023887062897485767,-6.809466459303282e-7
176.0,1.0,1.0,13.0,7.0,0.0,0.0,1.062e6,0.13320000000263832,0.0,0.0,0.0,0.0,0.002442457481417082,-6.800941268852667e-7
177.0,1.0,1.0,13.0,8.0,0.0,0.0,1.0656e6,0.1332000000000022,0.0,0.0,0.0,0.0,0.002497290056961421,-6.792420226834247e-7
178.0,1.0,1.0,13.0,9.0,0.0,0.0,1.0692e6,0.1332000000000022,0.0,0.0,0.0,0.0,0.0025532192209326565,-6.783903484361755e-7
179.0,1.0,1.0,13.0,10.0,0.0,0.0,1.0728e6,0.1332000000000022,0.0,0.0,0.0,0.0,0.0026102602946869724,-6.775391156322891e-7
180.0,1.0,1.0,13.0,11.0,0.0,0.0,1.0764e6,0.1332000000000022,0.0,0.0,0.0,0.0,0.0026684287157200393,-6.766883374317437e-7
181.0,1.0,1.0,13.0,12.0,0.0,0.0,1.08e6,0.1332000000000022,0.0,0.0,0.0,0.0,0.0027277400368708182,-6.758380250740043e-7
182.0,1.0,1.0,13.0,13.0,0.0,0.0,1.0836e6,0.1332000000000022,0.0,0.0,0.0,0.0,0.002788209925768559,-6.749881886826612e-7
183.0,1.0,1.0,13.0,14.0,0.0,0.0,1.0872e6,0.1332000000000022,0.0,0.0,0.0,0.0,0.002849854163997134,-6.74138843831523e-7
184.0,1.0,1.0,13.0,15.0,0.0,0.0,1.0908e6,0.1332000000000022,0.0,0.0,0.0,0.0,0.0029126886459978074,-6.732899945834586e-7
185.0,1.0,1.0,13.0,16.0,0.0,0.0,1.0944e6,0.1332000000000022,0.0,0.0,0.0,0.0,0.0029767293786256976,-6.724416543033383e-7
186.0,1.0,1.0,13.0,17.0,0.0,0.0,1.098e6,0.1332000000000022,0.0,0.0,0.0,0.0,0.003041992479789757,-6.715938328932015e-7
187.0,1.0,1.0,13.0,18.0,0.0,0.0,1.1016e6,0.1332000000000022,0.0,0.0,0.0,0.0,0.0031084941777068664,-6.707465360529799e-7
188.0,1.0,1.0,13.0,19.0,0.0,0.0,1.1052e6,0.1332000000000022,0.0,0.0,0.0,0.0,0.00317625080990247,-6.698997756087253e-7
189.0,1.0,1.0,13.0,20.0,0.0,0.0,1.1088e6,0.1332000000000022,0.0,0.0,0.0,0.0,0.0032452788217883777,-6.690535584637993e-7
190.0,1.0,1.0,13.0,21.0,0.0,0.0,1.1124e6,0.1332000000000022,0.0,0.0,0.0,0.0,0.0033155947659475604,-6.682078909625504e-7
191.0,1.0,1.0,13.0,22.0,0.0,0.0,1.116e6,0.1332000000000022,0.0,0.0,0.0,0.0,0.0033872153005787276,-6.673627829376086e-7
192.0,1.0,1.0,13.0,23.0,0.0,0.0,1.1196e6,0.1332000000000022,0.0,0.0,0.0,0.0,0.0034601571884091964,-6.665182366510748e-7
193.0,1.0,1.0,14.0,0.0,0.0,0.0,1.1232e6,0.1332000000000022,0.0,0.0,0.0,0.0,0.0035344372953018954,-6.656742613807218e-7
194.0,1.0,1.0,14.0,1.0,0.0,0.0,1.1268e6,0.1331999999985385,0.0,0.0,0.0,0.0,0.0036100725888668084,-6.64830864543863e-7
195.0,1.0,1.0,14.0,2.0,0.0,0.0,1.1304e6,0.13319999999879428,0.0,0.0,0.0,0.0,0.003687080137061538,-6.639880479367858e-7
196.0,1.0,1.0,14.0,3.0,0.0,0.0,1.134e6,0.13320000000267385,0.0,0.0,0.0,0.0,0.0037654771065893655,-6.631458201263332e-7
197.0,1.0,1.0,14.0,4.0,0.0,0.0,1.1376e6,0.1332000000000022,0.0,0.0,0.0,0.0,0.003845280761379688,-6.623041839425901e-7
198.0,1.0,1.0,14.0,5.0,0.0,0.0,1.1412e6,0.13320000000061327,0.0,0.0,0.0,0.0,0.00392650846089404,-6.614631433683404e-7
199.0,1.0,1.0,14.0,6.0,0.0,0.0,1.1448e6,0.1331999999967124,0.0,0.0,0.0,0.0,0.004009177658497509,-6.606227003064497e-7
200.0,1.0,1.0,14.0,7.0,0.0,0.0,1.1484e6,0.13320000000268095,0.0,0.0,0.0,0.0,0.004093305899548927,-6.597828628832523e-7
201.0,1.0,1.0,14.0,8.0,0.0,0.0,1.152e6,0.1331999999985456,0.0,0.0,0.0,0.0,0.004178910819576331,-6.589436305630966e-7
202.0,1.0,1.0,14.0,9.0,0.0,0.0,1.1556e6,0.13319999999877297,0.0,0.0,0.0,0.0,0.0042660101424178976,-6.581050082397037e-7
203.0,1.0,1.0,14.0,10.0,0.0,0.0,1.1592e6,0.13320000000268806,0.0,0.0,0.0,0.0,0.0043546216781620295,-6.572669975503409e-7
204.0,1.0,1.0,14.0,11.0,0.0,0.0,1.1628e6,0.13320000000062748,0.0,0.0,0.0,0.0,0.004444763320883616,-6.564296007538232e-7
205.0,1.0,1.0,14.0,12.0,0.0,0.0,1.1664e6,0.13319999999668397,0.0,0.0,0.0,0.0,0.004536453046974032,-6.555928192818389e-7
206.0,1.0,1.0,14.0,13.0,0.0,0.0,1.17e6,0.13320000000269516,0.0,0.0,0.0,0.0,0.004629708912152308,-6.547566545377703e-7
207.0,1.0,1.0,14.0,14.0,0.0,0.0,1.1736e6,0.13320000000062748,0.0,0.0,0.0,0.0,0.004724549049996973,-6.539211077640014e-7
208.0,1.0,1.0,14.0,15.0,0.0,0.0,1.1772e6,0.13319999999874454,0.0,0.0,0.0,0.0,0.004820991668807784,-6.530861782566666e-7
209.0,1.0,1.0,14.0,16.0,0.0,0.0,1.1808e6,0.1332000000006346,0.0,0.0,0.0,0.0,0.004919055049360077,-6.522518676224745e-7
210.0,1.0,1.0,14.0,17.0,0.0,0.0,1.1844e6,0.1332000000000022,0.0,0.0,0.0,0.0,0.005018757542686103,-6.514181754020493e-7
211.0,1.0,1.0,14.0,18.0,0.0,0.0,1.188e6,0.1332000000000022,0.0,0.0,0.0,0.0,0.005120117566696614,-6.505851015221391e-7
212.0,1.0,1.0,14.0,19.0,0.0,0.0,1.1916e6,0.1332000000000022,0.0,0.0,0.0,0.0,0.005223153604208219,-6.497526450295221e-7
213.0,1.0,1.0,14.0,20.0,0.0,0.0,1.1952e6,0.1332000000000022,0.0,0.0,0.0,0.0,0.005327884199270327,-6.489208053643607e-7
214.0,1.0,1.0,14.0,21.0,0.0,0.0,1.1988e6,0.1332000000006417,0.0,0.0,0.0,0.0,0.00543432795505594,-6.480895815950777e-7
215.0,1.0,1.0,14.0,22.0,0.0,0.0,1.2024e6,0.13319999999871612,0.0,0.0,0.0,0.0,0.005542503530281184,-6.472589698339159e-7
216.0,1.0,1.0,14.0,23.0,0.0,0.0,1.206e6,0.13319999999922771,0.0,0.0,0.0,0.0,0.005652429636062273,-6.464289702178234e-7
217.0,1.0,1.0,15.0,0.0,0.0,0.0,1.2096e6,0.13319999999870902,0.0,0.0,0.0,0.0,0.005764125033183465,-6.455995800498379e-7
218.0,1.0,1.0,15.0,1.0,0.0,0.0,1.2132e6,0.13320000000271648,0.0,0.0,0.0,0.0,0.005877608528105371,-6.447707971697612e-7
219.0,1.0,1.0,15.0,2.0,0.0,0.0,1.2168e6,0.1332000000000022,0.0,0.0,0.0,0.0,0.005992898970088589,-6.439426182365416e-7
220.0,1.0,1.0,15.0,3.0,0.0,0.0,1.2204e6,0.1332000000000022,0.0,0.0,0.0,0.0,0.006110015247492662,-6.431150398506757e-7
221.0,1.0,1.0,15.0,4.0,0.0,0.0,1.224e6,0.13319999999858823,0.0,0.0,0.0,0.0,0.006228976283827681,-6.422880595122172e-7
222.0,1.0,1.0,15.0,5.0,0.0,0.0,1.2276e6,0.1331999999986877,0.0,0.0,0.0,0.0,0.006349801034646774,-6.414616712908217e-7
223.0,1.0,1.0,15.0,6.0,0.0,0.0,1.2312e6,0.1332000000027307,0.0,0.0,0.0,0.0,0.006472508482992634,-6.406358754520981e-7
224.0,1.0,1.0,15.0,7.0,0.0,0.0,1.2348e6,0.1332000000000022,0.0,0.0,0.0,0.0,0.0065971176362658035,-6.398106633240317e-7
225.0,1.0,1.0,15.0,8.0,0.0,0.0,1.2384e6,0.133200000000663,0.0,0.0,0.0,0.0,0.006723647521259313,-6.389860322020442e-7
226.0,1.0,1.0,15.0,9.0,0.0,0.0,1.242e6,0.1331999999966058,0.0,0.0,0.0,0.0,0.006852117180748296,-6.381619765917555e-7
227.0,1.0,1.0,15.0,10.0,0.0,0.0,1.2456e6,0.1332000000027378,0.0,0.0,0.0,0.0,0.006982545668747786,-6.373384911005929e-7
228.0,1.0,1.0,15.0,11.0,0.0,0.0,1.2492e6,0.1332000000000022,0.0,0.0,0.0,0.0,0.007114952046390233,-6.365155722965918e-7
229.0,1.0,1.0,15.0,12.0,0.0,0.0,1.2528e6,0.13320000000067012,0.0,0.0,0.0,0.0,0.0072493553772430275,-6.356932128438014e-7
230.0,1.0,1.0,15.0,13.0,0.0,0.0,1.2564e6,0.1331999999965987,0.0,0.0,0.0,0.0,0.007385774722833416,-6.348714069272946e-7
231.0,1.0,1.0,15.0,14.0,0.0,0.0,1.26e6,0.1332000000027378,0.0,0.0,0.0,0.0,0.007524229137726213,-6.340501482593704e-7
232.0,1.0,1.0,15.0,15.0,0.0,0.0,1.2636e6,0.13320000000042853,0.0,0.0,0.0,0.0,0.007664737664787591,-6.332294324856254e-7
233.0,1.0,1.0,15.0,16.0,0.0,0.0,1.2672e6,0.1332000000002509,0.0,0.0,0.0,0.0,0.007807319330424889,-6.324092480092547e-7
234.0,1.0,1.0,15.0,17.0,0.0,0.0,1.2708e6,0.1331999999965845,0.0,0.0,0.0,0.0,0.007951993138884728,-6.315895920956695e-7
235.0,1.0,1.0,15.0,18.0,0.0,0.0,1.2744e6,0.1332000000027449,0.0,0.0,0.0,0.0,0.008098778067670676,-6.30770456145193e-7
236.0,1.0,1.0,15.0,19.0,0.0,0.0,1.278e6,0.1332000000000022,0.0,0.0,0.0,0.0,0.008247693061983252,-6.299518319355656e-7
237.0,1.0,1.0,15.0,20.0,0.0,0.0,1.2816e6,0.13320000000069143,0.0,0.0,0.0,0.0,0.008398757029123072,-6.29133713068636e-7
238.0,1.0,1.0,15.0,21.0,0.0,0.0,1.2852e6,0.1331999999972453,0.0,0.0,0.0,0.0,0.00855198883298769,-6.28316090895064e-7
239.0,1.0,1.0,15.0,22.0,0.0,0.0,1.2888e6,0.13319999999932008,0.0,0.0,0.0,0.0,0.008707407288526703,-6.274989561315732e-7
240.0,1.0,1.0,15.0,23.0,0.0,0.0,1.2924e6,0.13320000000344123,0.0,0.0,0.0,0.0,0.008865031155608882,-6.266823009844101e-7
241.0,1.0,1.0,16.0,0.0,0.0,0.0,1.296e6,0.13319999999862375,0.0,0.0,0.0,0.0,0.009024879133490149,-6.258661171242807e-7
242.0,1.0,1.0,16.0,1.0,0.0,0.0,1.2996e6,0.13320000000069143,0.0,0.0,0.0,0.0,0.009186969854211302,-6.250503961297948e-7
243.0,1.0,1.0,16.0,2.0,0.0,0.0,1.3032e6,0.1332000000000022,0.0,0.0,0.0,0.0,0.009351321876818641,-6.242351261028329e-7
244.0,1.0,1.0,16.0,3.0,0.0,0.0,1.3068e6,0.1332000000000022,0.0,0.0,0.0,0.0,0.009517953680720836,-6.23420299930348e-7
245.0,1.0,1.0,16.0,4.0,0.0,0.0,1.3104e6,0.1332000000000022,0.0,0.0,0.0,0.0,0.0096868836595565,-6.226059071288794e-7
246.0,1.0,1.0,16.0,5.0,0.0,0.0,1.314e6,0.1332000000000022,0.0,0.0,0.0,0.0,0.00985813011422998,-6.217919381428964e-7
247.0,1.0,1.0,16.0,6.0,0.0,0.0,1.3176e6,0.1332000000000022,0.0,0.0,0.0,0.0,0.010031711246544006,-6.209783822760906e-7
248.0,1.0,1.0,16.0,7.0,0.0,0.0,1.3212e6,0.1332000000000022,0.0,0.0,0.0,0.0,0.01020764515201611,-6.201652296454067e-7
249.0,1.0,1.0,16.0,8.0,0.0,0.0,1.3248e6,0.1332000000000022,0.0,0.0,0.0,0.0,0.010385949813223494,-6.193524680684794e-7
250.0,1.0,1.0,16.0,9.0,0.0,0.0,1.3284e6,0.13320000000071275,0.0,0.0,0.0,0.0,0.010566643092527972,-6.185400889647275e-7
251.0,1.0,1.0,16.0,10.0,0.0,0.0,1.332e6,0.13319999999722398,0.0,0.0,0.0,0.0,0.010749742724820432,-6.17728078792044e-7
252.0,1.0,1.0,16.0,11.0,0.0,0.0,1.3356e6,0.1332000000000022,0.0,0.0,0.0,0.0,0.010935266310374114,-6.169164278228706e-7
253.0,1.0,1.0,16.0,12.0,0.0,0.0,1.3392e6,0.1332000000000022,0.0,0.0,0.0,0.0,0.01112323130698245,-6.16105124581811e-7
254.0,1.0,1.0,16.0,13.0,0.0,0.0,1.3428e6,0.13319999999929166,0.0,0.0,0.0,0.0,0.011313655022961555,-6.152941569357166e-7
255.0,1.0,1.0,16.0,14.0,0.0,0.0,1.3464e6,0.13320000000278043,0.0,0.0,0.0,0.0,0.011506554608684105,-6.144835137714075e-7
256.0,1.0,1.0,16.0,15.0,0.0,0.0,1.35e6,0.1332000000000022,0.0,0.0,0.0,0.0,0.011701947049327366,-6.136731806113184e-7
257.0,1.0,1.0,16.0,16.0,0.0,0.0,1.3536e6,0.1332000000000022,0.0,0.0,0.0,0.0,0.011899849156832953,-6.128631465252624e-7
258.0,1.0,1.0,16.0,17.0,0.0,0.0,1.3572e6,0.1332000000000022,0.0,0.0,0.0,0.0,0.012100277561185369,-6.120533990980402e-7
259.0,1.0,1.0,16.0,18.0,0.0,0.0,1.3608e6,0.1332000000000022,0.0,0.0,0.0,0.0,0.012303248703339875,-6.112439265151761e-7
260.0,1.0,1.0,16.0,19.0,0.0,0.0,1.3644e6,0.1332000000000022,0.0,0.0,0.0,0.0,0.012508778825567113,-6.104347154944523e-7
261.0,1.0,1.0,16.0,20.0,0.0,0.0,1.368e6,0.13319999999876586,0.0,0.0,0.0,0.0,0.012716883964317027,-6.096257503046828e-7
262.0,1.0,1.0,16.0,21.0,0.0,0.0,1.3716e6,0.13319999999833954,0.0,0.0,0.0,0.0,0.012927579940580802,-6.088170183178081e-7
263.0,1.0,1.0,16.0,22.0,0.0,0.0,1.3752e6,0.13320000000290122,0.0,0.0,0.0,0.0,0.013140882351872385,-6.080085101218767e-7
264.0,1.0,1.0,16.0,23.0,0.0,0.0,1.3788e6,0.1332000000000022,0.0,0.0,0.0,0.0,0.013356806563012746,-6.072002075610926e-7
265.0,1.0,1.0,17.0,0.0,0.0,0.0,1.3824e6,0.1332000000000022,0.0,0.0,0.0,0.0,0.013575367697889362,-6.063920983941413e-7
266.0,1.0,1.0,17.0,1.0,0.0,0.0,1.386e6,0.1332000000000022,0.0,0.0,0.0,0.0,0.01379658062957656,-6.055841691499376e-7
267.0,1.0,1.0,17.0,2.0,0.0,0.0,1.3896e6,0.13319999999874454,0.0,0.0,0.0,0.0,0.014020459972139854,-6.04776402972053e-7
268.0,1.0,1.0,17.0,3.0,0.0,0.0,1.3932e6,0.1331999999971174,0.0,0.0,0.0,0.0,0.014247020070609295,-6.039687882276e-7
269.0,1.0,1.0,17.0,4.0,0.0,0.0,1.3968e6,0.13320000000126697,0.0,0.0,0.0,0.0,0.014476274992277105,-6.031613090947913e-7
270.0,1.0,1.0,17.0,5.0,0.0,0.0,1.4004e6,0.1332000000028799,0.0,0.0,0.0,0.0,0.014708238517211925,-6.023539521490826e-7
271.0,1.0,1.0,17.0,6.0,0.0,0.0,1.404e6,0.1332000000000022,0.0,0.0,0.0,0.0,0.01494292412815934,-6.015466986712308e-7
272.0,1.0,1.0,17.0,7.0,0.0,0.0,1.4076e6,0.1332000000000022,0.0,0.0,0.0,0.0,0.015180345002398177,-6.00739539809445e-7
273.0,1.0,1.0,17.0,8.0,0.0,0.0,1.4112e6,0.1332000000000022,0.0,0.0,0.0,0.0,0.015420514000330954,-5.999324551238228e-7
274.0,1.0,1.0,17.0,9.0,0.0,0.0,1.4148e6,0.1332000000000022,0.0,0.0,0.0,0.0,0.015663443657061293,-5.991254320670637e-7
275.0,1.0,1.0,17.0,10.0,0.0,0.0,1.4184e6,0.1332000000000022,0.0,0.0,0.0,0.0,0.015909146172098154,-5.983184549609963e-7
276.0,1.0,1.0,17.0,11.0,0.0,0.0,1.422e6,0.13319999999872323,0.0,0.0,0.0,0.0,0.01615763339929721,-5.975115033544855e-7
277.0,1.0,1.0,17.0,12.0,0.0,0.0,1.4256e6,0.13319999999713872,0.0,0.0,0.0,0.0,0.016408916837426624,-5.967045688266683e-7
278.0,1.0,1.0,17.0,13.0,0.0,0.0,1.4292e6,0.1332000000012954,0.0,0.0,0.0,0.0,0.01666300761982953,-5.958976327109681e-7
279.0,1.0,1.0,17.0,14.0,0.0,0.0,1.4328e6,0.13320000000285148,0.0,0.0,0.0,0.0,0.01691991650451108,-5.950906789010096e-7
280.0,1.0,1.0,17.0,15.0,0.0,0.0,1.4364e6,0.1332000000000022,0.0,0.0,0.0,0.0,0.01717965386355491,-5.942836894341965e-7
281.0,1.0,1.0,17.0,16.0,0.0,0.0,1.44e6,0.1332000000000022,0.0,0.0,0.0,0.0,0.017442229673902965,-5.934766507745535e-7
282.0,1.0,1.0,17.0,17.0,0.0,0.0,1.4436e6,0.1332000000000022,0.0,0.0,0.0,0.0,0.017707653506316312,-5.926695454157507e-7
283.0,1.0,1.0,17.0,18.0,0.0,0.0,1.4472e6,0.13320000000284438,0.0,0.0,0.0,0.0,0.01797593451560342,-5.918623572329383e-7
284.0,1.0,1.0,17.0,19.0,0.0,0.0,1.4508e6,0.13319999999433207,0.0,0.0,0.0,0.0,0.018247081430076584,-5.910550706939381e-7
285.0,1.0,1.0,17.0,20.0,0.0,0.0,1.4544e6,0.13320000000283017,0.0,0.0,0.0,0.0,0.018521102541599,-5.902476660029699e-7
286.0,1.0,1.0,17.0,21.0,0.0,0.0,1.458e6,0.1332000000000022,0.0,0.0,0.0,0.0,0.01879800569489465,-5.894401294195846e-7
287.0,1.0,1.0,17.0,22.0,0.0,0.0,1.4616e6,0.1332000000000022,0.0,0.0,0.0,0.0,0.019077798277781888,-5.886324431220897e-7
288.0,1.0,1.0,17.0,23.0,0.0,0.0,1.4652e6,0.1332000000000022,0.0,0.0,0.0,0.0,0.01936048721034922,-5.878245919376318e-7
289.0,1.0,1.0,18.0,0.0,0.0,0.0,1.4688e6,0.13320000000282306,0.0,0.0,0.0,0.0,0.019646078934940192,-5.870165570289379e-7
290.0,1.0,1.0,18.0,1.0,0.0,0.0,1.4724e6,0.13319999999023224,0.0,0.0,0.0,0.0,0.019934579405735064,-5.862083216629796e-7
291.0,1.0,1.0,18.0,2.0,0.0,0.0,1.476e6,0.1332000000069513,0.0,0.0,0.0,0.0,0.020225994078607812,-5.853998702486928e-7
292.0,1.0,1.0,18.0,3.0,0.0,0.0,1.4796e6,0.1332000000000022,0.0,0.0,0.0,0.0,0.020520327900924507,-5.845911850311893e-7
293.0,1.0,1.0,18.0,4.0,0.0,0.0,1.4832e6,0.1332000000000022,0.0,0.0,0.0,0.0,0.020817585301339925,-5.837822479601889e-7
294.0,1.0,1.0,18.0,5.0,0.0,0.0,1.4868e6,0.1332000000000022,0.0,0.0,0.0,0.0,0.021117770178872952,-5.829730444847198e-7
295.0,1.0,1.0,18.0,6.0,0.0,0.0,1.4904e6,0.1332000000000022,0.0,0.0,0.0,0.0,0.021420885894563924,-5.821635539341837e-7
296.0,1.0,1.0,18.0,7.0,0.0,0.0,1.494e6,0.13319999999865928,0.0,0.0,0.0,0.0,0.02172693525972491,-5.813537625797318e-7
297.0,1.0,1.0,18.0,8.0,0.0,0.0,1.4976e6,0.1331999999985598,0.0,0.0,0.0,0.0,0.022035920526352726,-5.805436520253932e-7
298.0,1.0,1.0,18.0,9.0,0.0,0.0,1.5012e6,0.13320000000278753,0.0,0.0,0.0,0.0,0.022347843378504706,-5.797332044856356e-7
299.0,1.0,1.0,18.0,10.0,0.0,0.0,1.5048e6,0.1332000000000022,0.0,0.0,0.0,0.0,0.022662704920309196,-5.789224041922347e-7
300.0,1.0,1.0,18.0,11.0,0.0,0.0,1.5084e6,0.1332000000000022,0.0,0.0,0.0,0.0,0.022980505668487083,-5.781112327439911e-7
301.0,1.0,1.0,18.0,12.0,0.0,0.0,1.512e6,0.1332000000000022,0.0,0.0,0.0,0.0,0.023301245540579885,-5.772996734072213e-7
302.0,1.0,1.0,18.0,13.0,0.0,0.0,1.5156e6,0.13320000000278043,0.0,0.0,0.0,0.0,0.023624923847723522,-5.764877108977479e-7
303.0,1.0,1.0,18.0,14.0,0.0,0.0,1.5192e6,0.13319999999445997,0.0,0.0,0.0,0.0,0.02395153928331517,-5.756753260876924e-7
304.0,1.0,1.0,18.0,15.0,0.0,0.0,1.5228e6,0.13320000000276622,0.0,0.0,0.0,0.0,0.02428108991518485,-5.748625025586849e-7
305.0,1.0,1.0,18.0,16.0,0.0,0.0,1.5264e6,0.1332000000000022,0.0,0.0,0.0,0.0,0.024613573175717107,-5.740492235827527e-7
306.0,1.0,1.0,18.0,17.0,0.0,0.0,1.53e6,0.1332000000000022,0.0,0.0,0.0,0.0,0.024948985853132655,-5.732354723087933e-7
307.0,1.0,1.0,18.0,18.0,0.0,0.0,1.5336e6,0.1332000000000022,0.0,0.0,0.0,0.0,0.025287324083260287,-5.724212346971938e-7
308.0,1.0,1.0,18.0,19.0,0.0,0.0,1.5372e6,0.1332000000027591,0.0,0.0,0.0,0.0,0.02562858333925533,-5.716064901426874e-7
309.0,1.0,1.0,18.0,20.0,0.0,0.0,1.5408e6,0.13319999999310284,0.0,0.0,0.0,0.0,0.025972758426393128,-5.707912226292278e-7
310.0,1.0,1.0,18.0,21.0,0.0,0.0,1.5444e6,0.1331999999972595,0.0,0.0,0.0,0.0,0.026319843470423265,-5.699754173772643e-7
311.0,1.0,1.0,18.0,22.0,0.0,0.0,1.548e6,0.13320000000688736,0.0,0.0,0.0,0.0,0.02666983191146599,-5.691590582514875e-7
312.0,1.0,1.0,18.0,23.0,0.0,0.0,1.5516e6,0.1332000000000022,0.0,0.0,0.0,0.0,0.027022716496031052,-5.683421286355003e-7
313.0,1.0,1.0,19.0,0.0,0.0,0.0,1.5552e6,0.1332000000000022,0.0,0.0,0.0,0.0,0.02737848926968134,-5.675246104290239e-7
314.0,1.0,1.0,19.0,1.0,0.0,0.0,1.5588e6,0.1332000000000022,0.0,0.0,0.0,0.0,0.02773714156874263,-5.667064891657138e-7
315.0,1.0,1.0,19.0,2.0,0.0,0.0,1.5624e6,0.1332000000000022,0.0,0.0,0.0,0.0,0.028098664014649444,-5.658877515668824e-7
316.0,1.0,1.0,19.0,3.0,0.0,0.0,1.566e6,0.1332000000000022,0.0,0.0,0.0,0.0,0.02846304650605269,-5.650683792898442e-7
317.0,1.0,1.0,19.0,4.0,0.0,0.0,1.5696e6,0.13319999999858823,0.0,0.0,0.0,0.0,0.02883027821272144,-5.642483557476446e-7
318.0,1.0,1.0,19.0,5.0,0.0,0.0,1.5732e6,0.13319999999727372,0.0,0.0,0.0,0.0,0.029200347569974028,-5.634276677460344e-7
319.0,1.0,1.0,19.0,6.0,0.0,0.0,1.5768e6,0.1332000000014304,0.0,0.0,0.0,0.0,0.029573242271251132,-5.626062999160054e-7
320.0,1.0,1.0,19.0,7.0,0.0,0.0,1.5804e6,0.13320000000271648,0.0,0.0,0.0,0.0,0.029948949264316127,-5.617842379103872e-7
321.0,1.0,1.0,19.0,8.0,0.0,0.0,1.584e6,0.1332000000000022,0.0,0.0,0.0,0.0,0.03032745474457954,-5.60961465572333e-7
322.0,1.0,1.0,19.0,9.0,0.0,0.0,1.5876e6,0.1332000000000022,0.0,0.0,0.0,0.0,0.030708744150926393,-5.601379694306171e-7
323.0,1.0,1.0,19.0,10.0,0.0,0.0,1.5912e6,0.1332000000000022,0.0,0.0,0.0,0.0,0.031092802160182842,-5.593137353513345e-7
324.0,1.0,1.0,19.0,11.0,0.0,0.0,1.5948e6,0.13320000000270937,0.0,0.0,0.0,0.0,0.03147961268476429,-5.584887479033903e-7
325.0,1.0,1.0,19.0,12.0,0.0,0.0,1.5984e6,0.13319999999315257,0.0,0.0,0.0,0.0,0.03186915886583641,-5.576629959349153e-7
326.0,1.0,1.0,19.0,13.0,0.0,0.0,1.602e6,0.13319999999731635,0.0,0.0,0.0,0.0,0.03226142307331159,-5.568364617404844e-7
327.0,1.0,1.0,19.0,14.0,0.0,0.0,1.6056e6,0.13320000000683052,0.0,0.0,0.0,0.0,0.03265638689916095,-5.560091364669896e-7
328.0,1.0,1.0,19.0,15.0,0.0,0.0,1.6092e6,0.1332000000000022,0.0,0.0,0.0,0.0,0.03305403115709815,-5.551810051916884e-7
329.0,1.0,1.0,19.0,16.0,0.0,0.0,1.6128e6,0.1332000000000022,0.0,0.0,0.0,0.0,0.03345433587977098,-5.543520552809362e-7
330.0,1.0,1.0,19.0,17.0,0.0,0.0,1.6164e6,0.1332000000000022,0.0,0.0,0.0,0.0,0.03385728031569535,-5.535222736159868e-7
331.0,1.0,1.0,19.0,18.0,0.0,0.0,1.62e6,0.1332000000000022,0.0,0.0,0.0,0.0,0.03426284292894444,-5.526916504480426e-7
332.0,1.0,1.0,19.0,19.0,0.0,0.0,1.6236e6,0.1332000000000022,0.0,0.0,0.0,0.0,0.03467100139779333,-5.518601706947499e-7
333.0,1.0,1.0,19.0,20.0,0.0,0.0,1.6272e6,0.1332000000000022,0.0,0.0,0.0,0.0,0.03508173261332992,-5.51027825061669e-7
334.0,1.0,1.0,19.0,21.0,0.0,0.0,1.6308e6,0.1332000000000022,0.0,0.0,0.0,0.0,0.035495012680321736,-5.501946030811811e-7
335.0,1.0,1.0,19.0,22.0,0.0,0.0,1.6344e6,0.1332000000000022,0.0,0.0,0.0,0.0,0.03591081691654452,-5.493604918689674e-7
336.0,1.0,1.0,19.0,23.0,0.0,0.0,1.638e6,0.1332000000000022,0.0,0.0,0.0,0.0,0.03632911985348386,-5.485254813975085e-7
337.0,1.0,1.0,20.0,0.0,0.0,0.0,1.6416e6,0.1332000000000022,0.0,0.0,0.0,0.0,0.036749895239719166,-5.476895628607668e-7
338.0,1.0,1.0,20.0,1.0,0.0,0.0,1.6452e6,0.1332000000000022,0.0,0.0,0.0,0.0,0.03717311603770668,-5.468527250386356e-7
339.0,1.0,1.0,20.0,2.0,0.0,0.0,1.6488e6,0.1332000000000022,0.0,0.0,0.0,0.0,0.03759875443165406,-5.460149598287551e-7
340.0,1.0,1.0,20.0,3.0,0.0,0.0,1.6524e6,0.1332000000000022,0.0,0.0,0.0,0.0,0.03802678182545627,-5.451762568791587e-7
341.0,1.0,1.0,20.0,4.0,0.0,0.0,1.656e6,0.1332000000000022,0.0,0.0,0.0,0.0,0.03845716884864281,-5.443366095480867e-7
342.0,1.0,1.0,20.0,5.0,0.0,0.0,1.6596e6,0.13319999999851007,0.0,0.0,0.0,0.0,0.038889885359497,-5.434960069171286e-7
343.0,1.0,1.0,20.0,6.0,0.0,0.0,1.6632e6,0.13319999999471577,0.0,0.0,0.0,0.0,0.03932490044724268,-5.426544439427169e-7
