iD,Year,Month,Day,Hour,Minute,Second,∑T[Hour],ΔPr_Through[mm/day],ΔPet[mm/day],ΔSink[mm/day],ΔEvaporation[mm/day],Hpond[mm],Recharge[mm/day],∑WaterBalance_η_Profile[mm/day]
347.0,1.0,1.0,20.0,10.0,0.0,0.0,1.6776e6,0.8315999999999804,0.0,0.0,0.0,0.0,0.8311807960492956,8.575144525324035e-8
348.0,1.0,1.0,20.0,11.0,0.0,0.0,1.6812e6,0.8315999999999804,0.0,0.0,0.0,0.0,0.8311901680521601,8.552596623316313e-8
349.0,1.0,1.0,20.0,12.0,0.0,0.0,1.6848e6,0.8315999999999804,0.0,0.0,0.0,0.0,0.8311993305927103,8.530085659816698e-8
350.0,1.0,1.0,20.0,13.0,0.0,0.0,1.6884e6,0.8315999999999804,0.0,0.0,0.0,0.0,0.8312082883501262,8.507615404821137e-8
351.0,1.0,1.0,20.0,14.0,0.0,0.0,1.692e6,0.8316000000453414,0.0,0.0,0.0,0.0,0.8312170458931973,8.485189354101692e-8
352.0,1.0,1.0,20.0,15.0,0.0,0.0,1.6956e6,0.831599999987759,0.0,0.0,0.0,0.0,0.8312256077036295,8.462810830206969e-8
353.0,1.0,1.0,20.0,16.0,0.0,0.0,1.6992e6,0.8315999999999804,0.0,0.0,0.0,0.0,0.8312339781544438,8.440482963122478e-8
354.0,1.0,1.0,20.0,17.0,0.0,0.0,1.7028e6,0.8315999999545056,0.0,0.0,0.0,0.0,0.83124216150253,8.41820867368529e-8
355.0,1.0,1.0,20.0,18.0,0.0,0.0,1.7064e6,0.8316000000123154,0.0,0.0,0.0,0.0,0.8312501619380441,8.395990705411024e-8
356.0,1.0,1.0,20.0,19.0,0.0,0.0,1.71e6,0.8316000000123154,0.0,0.0,0.0,0.0,0.8312579835444467,8.373831631783351e-8
357.0,1.0,1.0,20.0,20.0,0.0,0.0,1.7136e6,0.8315999999752535,0.0,0.0,0.0,0.0,0.8312656303498329,8.351733884967798e-8
358.0,1.0,1.0,20.0,21.0,0.0,0.0,1.7172e6,0.8316000000123722,0.0,0.0,0.0,0.0,0.8312731062172816,8.329699693336447e-8
359.0,1.0,1.0,20.0,22.0,0.0,0.0,1.7208e6,0.8315999999999804,0.0,0.0,0.0,0.0,0.8312804149689441,8.307731179514978e-8
360.0,1.0,1.0,20.0,23.0,0.0,0.0,1.7244e6,0.8315999999999804,0.0,0.0,0.0,0.0,0.8312875603493239,8.285830290643243e-8
361.0,1.0,1.0,21.0,0.0,0.0,0.0,1.728e6,0.8315999999999804,0.0,0.0,0.0,0.0,0.8312945460236278,8.263998902585985e-8
362.0,1.0,1.0,21.0,1.0,0.0,0.0,1.7316e6,0.8315999999999804,0.0,0.0,0.0,0.0,0.8313013755037559,8.24223869581444e-8
363.0,1.0,1.0,21.0,2.0,0.0,0.0,1.7352e6,0.8315999999999804,0.0,0.0,0.0,0.0,0.8313080523787448,8.22055126167149e-8
364.0,1.0,1.0,21.0,3.0,0.0,0.0,1.7388e6,0.8315999999999804,0.0,0.0,0.0,0.0,0.8313145799673407,8.198938105937492e-8
365.0,1.0,1.0,21.0,4.0,0.0,0.0,1.7424e6,0.8315999999999804,0.0,0.0,0.0,0.0,0.8313209616429731,8.177400551689927e-8
366.0,1.0,1.0,21.0,5.0,0.0,0.0,1.746e6,0.8315999999999804,0.0,0.0,0.0,0.0,0.8313272006466832,8.155939912212602e-8
367.0,1.0,1.0,21.0,6.0,0.0,0.0,1.7496e6,0.8315999999999804,0.0,0.0,0.0,0.0,0.8313333002120089,8.134557328162517e-8
368.0,1.0,1.0,21.0,7.0,0.0,0.0,1.7532e6,0.8315999999999804,0.0,0.0,0.0,0.0,0.8313392633928061,8.113253869754343e-8
369.0,1.0,1.0,21.0,8.0,0.0,0.0,1.7568e6,0.8315999999999804,0.0,0.0,0.0,0.0,0.8313450933223976,8.092030556236981e-8
370.0,1.0,1.0,21.0,9.0,0.0,0.0,1.7604e6,0.8315999999999804,0.0,0.0,0.0,0.0,0.8313507928183981,8.070888275757454e-8
371.0,1.0,1.0,21.0,10.0,0.0,0.0,1.764e6,0.8315999999999804,0.0,0.0,0.0,0.0,0.8313563650336846,8.049827860827772e-8
372.0,1.0,1.0,21.0,11.0,0.0,0.0,1.7676e6,0.8315999999999804,0.0,0.0,0.0,0.0,0.8313618125585549,8.028850077585916e-8
373.0,1.0,1.0,21.0,12.0,0.0,0.0,1.7712e6,0.8315999999999804,0.0,0.0,0.0,0.0,0.8313671383756969,8.007955606070953e-8
374.0,1.0,1.0,21.0,13.0,0.0,0.0,1.7748e6,0.8316000000459098,0.0,0.0,0.0,0.0,0.8313723451029773,7.987145055079346e-8
375.0,1.0,1.0,21.0,14.0,0.0,0.0,1.7784e6,0.8315999999412043,0.0,0.0,0.0,0.0,0.8313774354201087,7.966418976791626e-8
376.0,1.0,1.0,21.0,15.0,0.0,0.0,1.782e6,0.8316000000257304,0.0,0.0,0.0,0.0,0.8313824119912852,7.945777881147929e-8
377.0,1.0,1.0,21.0,16.0,0.0,0.0,1.7856e6,0.8316000000202166,0.0,0.0,0.0,0.0,0.8313872772409923,7.925222202427485e-8
378.0,1.0,1.0,21.0,17.0,0.0,0.0,1.7892e6,0.8315999999999804,0.0,0.0,0.0,0.0,0.8313920337494096,7.904752340923704e-8
379.0,1.0,1.0,21.0,18.0,0.0,0.0,1.7928e6,0.8315999999999804,0.0,0.0,0.0,0.0,0.8313966838820761,7.884368584496768e-8
380.0,1.0,1.0,21.0,19.0,0.0,0.0,1.7964e6,0.8315999999538803,0.0,0.0,0.0,0.0,0.8314012301231628,7.864071253949536e-8
381.0,1.0,1.0,21.0,20.0,0.0,0.0,1.8e6,0.8316000000129407,0.0,0.0,0.0,0.0,0.831405674687062,7.843860585983133e-8
382.0,1.0,1.0,21.0,21.0,0.0,0.0,1.8036e6,0.8315999999999804,0.0,0.0,0.0,0.0,0.8314100198697361,7.823736779035066e-8
383.0,1.0,1.0,21.0,22.0,0.0,0.0,1.8072e6,0.8315999999999804,0.0,0.0,0.0,0.0,0.831414267927812,7.803699967003498e-8
384.0,1.0,1.0,21.0,23.0,0.0,0.0,1.8108e6,0.8315999999999804,0.0,0.0,0.0,0.0,0.8314184209735913,7.783750295744102e-8
385.0,1.0,1.0,22.0,0.0,0.0,0.0,1.8144e6,0.8315999999999804,0.0,0.0,0.0,0.0,0.8314224812207271,7.763887831920916e-8
386.0,1.0,1.0,22.0,1.0,0.0,0.0,1.818e6,0.8315999999999804,0.0,0.0,0.0,0.0,0.8314264506417999,7.744112619370449e-8
387.0,1.0,1.0,22.0,2.0,0.0,0.0,1.8216e6,0.8316000000462509,0.0,0.0,0.0,0.0,0.8314303313685514,7.724424659529464e-8
388.0,1.0,1.0,22.0,3.0,0.0,0.0,1.8252e6,0.831599999973605,0.0,0.0,0.0,0.0,0.8314341252792588,7.7048239692362e-8
389.0,1.0,1.0,22.0,4.0,0.0,0.0,1.8288e6,0.8315999999800852,0.0,0.0,0.0,0.0,0.8314378343838484,7.685310494862628e-8
390.0,1.0,1.0,22.0,5.0,0.0,0.0,1.8324e6,0.8316000000132249,0.0,0.0,0.0,0.0,0.8314414605761158,7.665884124183118e-8
391.0,1.0,1.0,22.0,6.0,0.0,0.0,1.836e6,0.8316000000065742,0.0,0.0,0.0,0.0,0.8314450057003455,7.646544807308489e-8
392.0,1.0,1.0,22.0,7.0,0.0,0.0,1.8396e6,0.831599999980142,0.0,0.0,0.0,0.0,0.8314484715015169,7.627292405485708e-8
393.0,1.0,1.0,22.0,8.0,0.0,0.0,1.8432e6,0.8315999999999804,0.0,0.0,0.0,0.0,0.8314518598673999,7.60812678137887e-8
394.0,1.0,1.0,22.0,9.0,0.0,0.0,1.8468e6,0.8315999999999804,0.0,0.0,0.0,0.0,0.8314551724654393,7.589047762179714e-8
395.0,1.0,1.0,22.0,10.0,0.0,0.0,1.8504e6,0.8316000000133386,0.0,0.0,0.0,0.0,0.8314584109553493,7.570055150870754e-8
396.0,1.0,1.0,22.0,11.0,0.0,0.0,1.854e6,0.8315999999732071,0.0,0.0,0.0,0.0,0.8314615771222975,7.5511487437976e-8
397.0,1.0,1.0,22.0,12.0,0.0,0.0,1.8576e6,0.8316000000133954,0.0,0.0,0.0,0.0,0.8314646723943042,7.53232833289591e-8
398.0,1.0,1.0,22.0,13.0,0.0,0.0,1.8612e6,0.8316000000134522,0.0,0.0,0.0,0.0,0.8314676985369829,7.513593667112112e-8
399.0,1.0,1.0,22.0,14.0,0.0,0.0,1.8648e6,0.8315999999730366,0.0,0.0,0.0,0.0,0.8314706569800023,7.494944491488859e-8
400.0,1.0,1.0,22.0,15.0,0.0,0.0,1.8684e6,0.8316000000134522,0.0,0.0,0.0,0.0,0.8314735493087255,7.476380527979169e-8
401.0,1.0,1.0,22.0,16.0,0.0,0.0,1.872e6,0.8315999999999804,0.0,0.0,0.0,0.0,0.8314763769408273,7.457901514096327e-8
402.0,1.0,1.0,22.0,17.0,0.0,0.0,1.8756e6,0.8315999999999804,0.0,0.0,0.0,0.0,0.8314791413003491,7.439507143208865e-8
403.0,1.0,1.0,22.0,18.0,0.0,0.0,1.8792e6,0.8315999999999804,0.0,0.0,0.0,0.0,0.8314818439657188,7.421197103243893e-8
404.0,1.0,1.0,22.0,19.0,0.0,0.0,1.8828e6,0.8315999999999804,0.0,0.0,0.0,0.0,0.8314844860814787,7.402971076760425e-8
405.0,1.0,1.0,22.0,20.0,0.0,0.0,1.8864e6,0.8315999999999804,0.0,0.0,0.0,0.0,0.831487069216621,7.384828749452814e-8
406.0,1.0,1.0,22.0,21.0,0.0,0.0,1.89e6,0.8316000000467625,0.0,0.0,0.0,0.0,0.8314895945281933,7.366769746975573e-8
407.0,1.0,1.0,22.0,22.0,0.0,0.0,1.8936e6,0.8315999999726387,0.0,0.0,0.0,0.0,0.8314920633943075,7.348793753248582e-8
408.0,1.0,1.0,22.0,23.0,0.0,0.0,1.8972e6,0.8315999999805399,0.0,0.0,0.0,0.0,0.831494477057106,7.330900400837378e-8
409.0,1.0,1.0,23.0,0.0,0.0,0.0,1.9008e6,0.8315999999999804,0.0,0.0,0.0,0.0,0.8314968368087534,7.313089330081131e-8
410.0,1.0,1.0,23.0,1.0,0.0,0.0,1.9044e6,0.8315999999999804,0.0,0.0,0.0,0.0,0.8314991436644732,7.295360157734716e-8
411.0,1.0,1.0,23.0,2.0,0.0,0.0,1.908e6,0.8315999999999804,0.0,0.0,0.0,0.0,0.831501399064507,7.277712491813246e-8
412.0,1.0,1.0,23.0,3.0,0.0,0.0,1.9116e6,0.8315999999999804,0.0,0.0,0.0,0.0,0.8315036039485335,7.260146002201059e-8
413.0,1.0,1.0,23.0,4.0,0.0,0.0,1.9152e6,0.8315999999999804,0.0,0.0,0.0,0.0,0.831505759576487,7.242660231646668e-8
414.0,1.0,1.0,23.0,5.0,0.0,0.0,1.9188e6,0.8316000000138501,0.0,0.0,0.0,0.0,0.8315078669920126,7.225254832569161e-8
415.0,1.0,1.0,23.0,6.0,0.0,0.0,1.9224e6,0.8316000000192503,0.0,0.0,0.0,0.0,0.8315099272682005,7.207929382503301e-8
416.0,1.0,1.0,23.0,7.0,0.0,0.0,1.926e6,0.8315999999999804,0.0,0.0,0.0,0.0,0.8315119414904188,7.190683497961159e-8
417.0,1.0,1.0,23.0,8.0,0.0,0.0,1.9296e6,0.831599999952914,0.0,0.0,0.0,0.0,0.831513910696458,7.173516768400025e-8
418.0,1.0,1.0,23.0,9.0,0.0,0.0,1.9332e6,0.831600000013907,0.0,0.0,0.0,0.0,0.831515835851917,7.156428758587098e-8
419.0,1.0,1.0,23.0,10.0,0.0,0.0,1.9368e6,0.8316000000139638,0.0,0.0,0.0,0.0,0.8315177179421767,7.139419065992383e-8
420.0,1.0,1.0,23.0,11.0,0.0,0.0,1.9404e6,0.8315999999719565,0.0,0.0,0.0,0.0,0.8315195579252759,7.122487291924105e-8
421.0,1.0,1.0,23.0,12.0,0.0,0.0,1.944e6,0.8316000000140207,0.0,0.0,0.0,0.0,0.8315213568587296,7.105632994794914e-8
422.0,1.0,1.0,23.0,13.0,0.0,0.0,1.9476e6,0.8315999999999804,0.0,0.0,0.0,0.0,0.8315231154703042,7.088855773648439e-8
423.0,1.0,1.0,23.0,14.0,0.0,0.0,1.9512e6,0.8315999999999804,0.0,0.0,0.0,0.0,0.8315248347686293,7.072155184864284e-8
424.0,1.0,1.0,23.0,15.0,0.0,0.0,1.9548e6,0.8315999999999804,0.0,0.0,0.0,0.0,0.831526515693497,7.055530829309007e-8
425.0,1.0,1.0,23.0,16.0,0.0,0.0,1.9584e6,0.8315999999999804,0.0,0.0,0.0,0.0,0.831528158948629,7.038982261344469e-8
426.0,1.0,1.0,23.0,17.0,0.0,0.0,1.962e6,0.8316000000472741,0.0,0.0,0.0,0.0,0.8315297655191216,7.022509059573438e-8
427.0,1.0,1.0,23.0,18.0,0.0,0.0,1.9656e6,0.8315999999384758,0.0,0.0,0.0,0.0,0.8315313361315475,7.00611079654408e-8
428.0,1.0,1.0,23.0,19.0,0.0,0.0,1.9692e6,0.8316000000141912,0.0,0.0,0.0,0.0,0.8315328716190606,6.989787046801184e-8
429.0,1.0,1.0,23.0,20.0,0.0,0.0,1.9728e6,0.8315999999999804,0.0,0.0,0.0,0.0,0.8315343727992968,6.973537396820907e-8
430.0,1.0,1.0,23.0,21.0,0.0,0.0,1.9764e6,0.8316000000473878,0.0,0.0,0.0,0.0,0.8315358403583559,6.957361397189529e-8
431.0,1.0,1.0,23.0,22.0,0.0,0.0,1.98e6,0.8315999999382484,0.0,0.0,0.0,0.0,0.8315372751750374,6.941258628435502e-8
432.0,1.0,1.0,23.0,23.0,0.0,0.0,1.9836e6,0.8316000000143049,0.0,0.0,0.0,0.0,0.8315386778316451,6.925228669032853e-8
433.0,1.0,1.0,24.0,0.0,0.0,0.0,1.9872e6,0.8315999999999804,0.0,0.0,0.0,0.0,0.8315400491860032,6.909271085568285e-8
434.0,1.0,1.0,24.0,1.0,0.0,0.0,1.9908e6,0.8315999999999804,0.0,0.0,0.0,0.0,0.8315413898306474,6.893385442714838e-8
435.0,1.0,1.0,24.0,2.0,0.0,0.0,1.9944e6,0.8315999999999804,0.0,0.0,0.0,0.0,0.8315427005321112,6.8775713111147e-8
436.0,1.0,1.0,24.0,3.0,0.0,0.0,1.998e6,0.8315999999999804,0.0,0.0,0.0,0.0,0.8315439819108974,6.861828290821823e-8
437.0,1.0,1.0,24.0,4.0,0.0,0.0,2.0016e6,0.8316000000144754,0.0,0.0,0.0,0.0,0.8315452345929089,6.84615593667342e-8
438.0,1.0,1.0,24.0,5.0,0.0,0.0,2.0052e6,0.8315999999709902,0.0,0.0,0.0,0.0,0.8315464593210891,6.830553834883873e-8
439.0,1.0,1.0,24.0,6.0,0.0,0.0,2.0088e6,0.8316000000144754,0.0,0.0,0.0,0.0,0.8315476566268671,6.815021557915195e-8
440.0,1.0,1.0,24.0,7.0,0.0,0.0,2.0124e6,0.8316000000476151,0.0,0.0,0.0,0.0,0.831548827159736,6.799558693773395e-8
441.0,1.0,1.0,24.0,8.0,0.0,0.0,2.016e6,0.8315999999854853,0.0,0.0,0.0,0.0,0.831549971591528,6.784164822573918e-8
442.0,1.0,1.0,24.0,9.0,0.0,0.0,2.0196e6,0.8315999999853716,0.0,0.0,0.0,0.0,0.8315510903212839,6.768839512769145e-8
443.0,1.0,1.0,24.0,10.0,0.0,0.0,2.0232e6,0.8315999999814494,0.0,0.0,0.0,0.0,0.8315521841029181,6.753582355991694e-8
444.0,1.0,1.0,24.0,11.0,0.0,0.0,2.0268e6,0.8316000000477288,0.0,0.0,0.0,0.0,0.8315532533904388,6.738392932160975e-8
445.0,1.0,1.0,24.0,12.0,0.0,0.0,2.0304e6,0.8315999999706492,0.0,0.0,0.0,0.0,0.8315542987647291,6.723270836493351e-8
446.0,1.0,1.0,24.0,13.0,0.0,0.0,2.034e6,0.8315999999815631,0.0,0.0,0.0,0.0,0.831555320807638,6.708215662085244e-8
447.0,1.0,1.0,24.0,14.0,0.0,0.0,2.0376e6,0.8315999999999804,0.0,0.0,0.0,0.0,0.831556319968854,6.693226982738581e-8
448.0,1.0,1.0,24.0,15.0,0.0,0.0,2.0412e6,0.8315999999999804,0.0,0.0,0.0,0.0,0.8315572967642311,6.678304398948977e-8
449.0,1.0,1.0,24.0,16.0,0.0,0.0,2.0448e6,0.8315999999999804,0.0,0.0,0.0,0.0,0.8315582517155349,6.66344750715393e-8
450.0,1.0,1.0,24.0,17.0,0.0,0.0,2.0484e6,0.8315999999999804,0.0,0.0,0.0,0.0,0.8315591853842079,6.648655918776124e-8
451.0,1.0,1.0,24.0,18.0,0.0,0.0,2.052e6,0.8315999999999804,0.0,0.0,0.0,0.0,0.8315600981057969,6.633929205108368e-8
452.0,1.0,1.0,24.0,19.0,0.0,0.0,2.0556e6,0.8315999999999804,0.0,0.0,0.0,0.0,0.8315609903889367,6.619266971480932e-8
453.0,1.0,1.0,24.0,20.0,0.0,0.0,2.0592e6,0.8315999999999804,0.0,0.0,0.0,0.0,0.8315618628215589,6.60466882482622e-8
454.0,1.0,1.0,24.0,21.0,0.0,0.0,2.0628e6,0.8315999999999804,0.0,0.0,0.0,0.0,0.8315627156704863,6.590134379300887e-8
455.0,1.0,1.0,24.0,22.0,0.0,0.0,2.0664e6,0.8315999999999804,0.0,0.0,0.0,0.0,0.8315635494489015,6.575663235553894e-8
456.0,1.0,1.0,24.0,23.0,0.0,0.0,2.07e6,0.8316000000149302,0.0,0.0,0.0,0.0,0.8315643645831869,6.561254993990648e-8
457.0,1.0,1.0,25.0,0.0,0.0,0.0,2.0736e6,0.8315999999700239,0.0,0.0,0.0,0.0,0.8315651615178012,6.546909292166743e-8
458.0,1.0,1.0,25.0,1.0,0.0,0.0,2.0772e6,0.831600000014987,0.0,0.0,0.0,0.0,0.8315659406152349,6.532625718567843e-8
459.0,1.0,1.0,25.0,2.0,0.0,0.0,2.0808e6,0.8316000000481267,0.0,0.0,0.0,0.0,0.8315667022876028,6.518403895048771e-8
460.0,1.0,1.0,25.0,3.0,0.0,0.0,2.0844e6,0.8315999999849737,0.0,0.0,0.0,0.0,0.8315674469691885,6.504243448612701e-8
461.0,1.0,1.0,25.0,4.0,0.0,0.0,2.088e6,0.83159999998486,0.0,0.0,0.0,0.0,0.831568174882932,6.490143990961932e-8
462.0,1.0,1.0,25.0,5.0,0.0,0.0,2.0916e6,0.831599999981961,0.0,0.0,0.0,0.0,0.8315688866377968,6.476105144558501e-8
463.0,1.0,1.0,25.0,6.0,0.0,0.0,2.0952e6,0.8316000000482404,0.0,0.0,0.0,0.0,0.8315695824367708,6.462126555427675e-8
464.0,1.0,1.0,25.0,7.0,0.0,0.0,2.0988e6,0.8315999999696828,0.0,0.0,0.0,0.0,0.8315702626395023,6.448207819243904e-8
465.0,1.0,1.0,25.0,8.0,0.0,0.0,2.1024e6,0.8315999999820178,0.0,0.0,0.0,0.0,0.831570927664302,6.434348590284074e-8
466.0,1.0,1.0,25.0,9.0,0.0,0.0,2.106e6,0.8315999999999804,0.0,0.0,0.0,0.0,0.8315715778576873,6.420548501955351e-8
467.0,1.0,1.0,25.0,10.0,0.0,0.0,2.1096e6,0.8315999999999804,0.0,0.0,0.0,0.0,0.8315722134276484,6.406807185316751e-8
468.0,1.0,1.0,25.0,11.0,0.0,0.0,2.1132e6,0.8315999999999804,0.0,0.0,0.0,0.0,0.8315728348437688,6.393124265453782e-8
469.0,1.0,1.0,25.0,12.0,0.0,0.0,2.1168e6,0.8315999999999804,0.0,0.0,0.0,0.0,0.8315734423405274,6.379499392507483e-8
470.0,1.0,1.0,25.0,13.0,0.0,0.0,2.1204e6,0.8315999999999804,0.0,0.0,0.0,0.0,0.8315740362486395,6.365932206875956e-8
471.0,1.0,1.0,25.0,14.0,0.0,0.0,2.124e6,0.8315999999999804,0.0,0.0,0.0,0.0,0.8315746168993883,6.352422364705143e-8
472.0,1.0,1.0,25.0,15.0,0.0,0.0,2.1276e6,0.8315999999999804,0.0,0.0,0.0,0.0,0.8315751845222508,6.338969517815888e-8
473.0,1.0,1.0,25.0,16.0,0.0,0.0,2.1312e6,0.8315999999999804,0.0,0.0,0.0,0.0,0.8315757395139372,6.325573277621956e-8
474.0,1.0,1.0,25.0,17.0,0.0,0.0,2.1348e6,0.8315999999999804,0.0,0.0,0.0,0.0,0.8315762820421355,6.312233336322897e-8
475.0,1.0,1.0,25.0,18.0,0.0,0.0,2.1384e6,0.8315999999999804,0.0,0.0,0.0,0.0,0.8315768124402894,6.298949329355861e-8
476.0,1.0,1.0,25.0,19.0,0.0,0.0,2.142e6,0.8315999999999804,0.0,0.0,0.0,0.0,0.8315773310112604,6.285720920345694e-8
477.0,1.0,1.0,25.0,20.0,0.0,0.0,2.1456e6,0.8315999999999804,0.0,0.0,0.0,0.0,0.8315778379671315,6.272547779324925e-8
478.0,1.0,1.0,25.0,21.0,0.0,0.0,2.1492e6,0.8315999999999804,0.0,0.0,0.0,0.0,0.83157833351828,6.259429559423127e-8
479.0,1.0,1.0,25.0,22.0,0.0,0.0,2.1528e6,0.8315999999999804,0.0,0.0,0.0,0.0,0.8315788181177481,6.246365923802354e-8
480.0,1.0,1.0,25.0,23.0,0.0,0.0,2.1564e6,0.8315999999999804,0.0,0.0,0.0,0.0,0.8315792918236298,6.233356538430613e-8
481.0,1.0,1.0,26.0,0.0,0.0,0.0,2.16e6,0.8315999999999804,0.0,0.0,0.0,0.0,0.8315797549035437,6.220401073830216e-8
482.0,1.0,1.0,26.0,1.0,0.0,0.0,2.1636e6,0.8315999999999804,0.0,0.0,0.0,0.0,0.8315802076622845,6.207499194395192e-8
483.0,1.0,1.0,26.0,2.0,0.0,0.0,2.1672e6,0.8315999999999804,0.0,0.0,0.0,0.0,0.8315806502832856,6.19465060090933e-8
484.0,1.0,1.0,26.0,3.0,0.0,0.0,2.1708e6,0.8315999999999804,0.0,0.0,0.0,0.0,0.8315810829878387,6.181854940138128e-8
485.0,1.0,1.0,26.0,4.0,0.0,0.0,2.1744e6,0.8315999999999804,0.0,0.0,0.0,0.0,0.8315815060818181,6.169111909326788e-8
486.0,1.0,1.0,26.0,5.0,0.0,0.0,2.178e6,0.8315999999999804,0.0,0.0,0.0,0.0,0.8315819196371876,6.156421180083697e-8
487.0,1.0,1.0,26.0,6.0,0.0,0.0,2.1816e6,0.8315999999999804,0.0,0.0,0.0,0.0,0.831582323948794,6.143782442502334e-8
488.0,1.0,1.0,26.0,7.0,0.0,0.0,2.1852e6,0.8316000000344843,0.0,0.0,0.0,0.0,0.8315827192800498,6.13119537170918e-8
489.0,1.0,1.0,26.0,8.0,0.0,0.0,2.1888e6,0.8315999999655332,0.0,0.0,0.0,0.0,0.831583105744869,6.11865966820468e-8
490.0,1.0,1.0,26.0,9.0,0.0,0.0,2.1924e6,0.8315999999999804,0.0,0.0,0.0,0.0,0.8315834835366331,6.10617501749486e-8
491.0,1.0,1.0,26.0,10.0,0.0,0.0,2.196e6,0.8315999999999804,0.0,0.0,0.0,0.0,0.8315838529285315,6.093741121569042e-8
492.0,1.0,1.0,26.0,11.0,0.0,0.0,2.1996e6,0.8315999999999804,0.0,0.0,0.0,0.0,0.8315842140015661,6.0813576657366e-8
493.0,1.0,1.0,26.0,12.0,0.0,0.0,2.2032e6,0.8315999999999804,0.0,0.0,0.0,0.0,0.8315845670324507,6.069024349993137e-8
494.0,1.0,1.0,26.0,13.0,0.0,0.0,2.2068e6,0.8315999999999804,0.0,0.0,0.0,0.0,0.831584912194046,6.05674087157275e-8
495.0,1.0,1.0,26.0,14.0,0.0,0.0,2.2104e6,0.8315999999999804,0.0,0.0,0.0,0.0,0.8315852495929903,6.044506933610696e-8
496.0,1.0,1.0,26.0,15.0,0.0,0.0,2.214e6,0.8315999999999804,0.0,0.0,0.0,0.0,0.831585579438979,6.032322241633358e-8
497.0,1.0,1.0,26.0,16.0,0.0,0.0,2.2176e6,0.8316000000311874,0.0,0.0,0.0,0.0,0.8315859019617733,6.020186506979487e-8
498.0,1.0,1.0,26.0,17.0,0.0,0.0,2.2212e6,0.8315999999687165,0.0,0.0,0.0,0.0,0.8315862172434549,6.008099434723008e-8
499.0,1.0,1.0,26.0,18.0,0.0,0.0,2.2248e6,0.8315999999999804,0.0,0.0,0.0,0.0,0.8315865254526784,5.996060737442879e-8
500.0,1.0,1.0,26.0,19.0,0.0,0.0,2.2284e6,0.8315999999999804,0.0,0.0,0.0,0.0,0.8315868268288682,5.98407011121743e-8
501.0,1.0,1.0,26.0,20.0,0.0,0.0,2.232e6,0.8315999999999804,0.0,0.0,0.0,0.0,0.8315871213842456,5.972127300601086e-8
502.0,1.0,1.0,26.0,21.0,0.0,0.0,2.2356e6,0.8315999999999804,0.0,0.0,0.0,0.0,0.8315874094303695,5.9602319977144235e-8
503.0,1.0,1.0,26.0,22.0,0.0,0.0,2.2392e6,0.8315999999999804,0.0,0.0,0.0,0.0,0.8315876909782673,5.9483839361990254e-8
504.0,1.0,1.0,26.0,23.0,0.0,0.0,2.2428e6,0.8316000000323811,0.0,0.0,0.0,0.0,0.8315879662478665,5.9365828314643784e-8
505.0,1.0,1.0,27.0,0.0,0.0,0.0,2.2464e6,0.8315999999350652,0.0,0.0,0.0,0.0,0.8315882353518873,5.924828401178977e-8
506.0,1.0,1.0,27.0,1.0,0.0,0.0,2.25e6,0.8316000000324948,0.0,0.0,0.0,0.0,0.831588498491385,5.9131203939421e-8
507.0,1.0,1.0,27.0,2.0,0.0,0.0,2.2536e6,0.8316000000987742,0.0,0.0,0.0,0.0,0.8315887556818211,5.901458518208005e-8
508.0,1.0,1.0,27.0,3.0,0.0,0.0,2.2572e6,0.8315999998685584,0.0,0.0,0.0,0.0,0.8315890071285708,5.8898425133243744e-8
509.0,1.0,1.0,27.0,4.0,0.0,0.0,2.2608e6,0.8316000000326085,0.0,0.0,0.0,0.0,0.8315892529965936,5.878272087106925e-8
510.0,1.0,1.0,27.0,5.0,0.0,0.0,2.2644e6,0.8315999999999804,0.0,0.0,0.0,0.0,0.8315894933326149,5.866747006629116e-8
511.0,1.0,1.0,27.0,6.0,0.0,0.0,2.268e6,0.8315999999999804,0.0,0.0,0.0,0.0,0.8315897282754463,5.855266980591437e-8
512.0,1.0,1.0,27.0,7.0,0.0,0.0,2.2716e6,0.8315999999999804,0.0,0.0,0.0,0.0,0.8315899580520068,5.843831761691982e-8
513.0,1.0,1.0,27.0,8.0,0.0,0.0,2.2752e6,0.8315999999999804,0.0,0.0,0.0,0.0,0.8315901825450851,5.8324410978941936e-8
514.0,1.0,1.0,27.0,9.0,0.0,0.0,2.2788e6,0.8315999999999804,0.0,0.0,0.0,0.0,0.8315904021556548,5.8210947141866515e-8
515.0,1.0,1.0,27.0,10.0,0.0,0.0,2.2824e6,0.8315999999999804,0.0,0.0,0.0,0.0,0.8315906167538856,5.8097923592659894e-8
516.0,1.0,1.0,27.0,11.0,0.0,0.0,2.286e6,0.8315999999999804,0.0,0.0,0.0,0.0,0.8315908266188785,5.798533775491706e-8
517.0,1.0,1.0,27.0,12.0,0.0,0.0,2.2896e6,0.8315999999999804,0.0,0.0,0.0,0.0,0.8315910317642761,5.787318715485604e-8
518.0,1.0,1.0,27.0,13.0,0.0,0.0,2.2932e6,0.8315999999999804,0.0,0.0,0.0,0.0,0.8315912323207044,5.7761469354270436e-8
519.0,1.0,1.0,27.0,14.0,0.0,0.0,2.2968e6,0.8316000000994563,0.0,0.0,0.0,0.0,0.8315914284098085,5.765018168677569e-8
520.0,1.0,1.0,27.0,15.0,0.0,0.0,2.3004e6,0.8315999999334736,0.0,0.0,0.0,0.0,0.8315916200883748,5.7539321785887104e-8
