Id,H[mm],Theta
267,500,0.433673345
267,1000,0.410325484
267,2000,0.372056058
267,4000,0.205987817
267,10000,0.137875261
267,150000,0.059960588
268,0,0.471534
268,40,0.434780307
268,70,0.431827765
268,100,0.431643231
268,500,0.352109123
268,1000,0.097083281
268,2000,0.080290697
268,4000,0.047812732
268,10000,0.033234554
268,150000,0.020287859
269,0,0.620907598
269,40,0.614537745
269,70,0.603813868
269,100,0.597856159
269,500,0.540463556
269,1000,0.521597476
269,2000,0.486446989
269,4000,0.456459851
269,10000,0.416146016
269,150000,0.222172489
270,0,0.52671425
270,40,0.501808743
270,70,0.483702242
270,100,0.481712517
270,500,0.444504652
270,1000,0.422816645
270,2000,0.385210836
270,4000,0.357155708
270,10000,0.324325239
270,150000,0.181585873
271,0,0.474349647
271,40,0.329158909
271,70,0.329158909
271,100,0.329158909
271,500,0.327494052
271,1000,0.318836795
271,2000,0.283375337
271,4000,0.230599365
271,10000,0.192640622
271,150000,0.066955529
272,0,0.452255401
272,40,0.393355895
272,70,0.392787435
272,100,0.391650513
272,500,0.376302073
272,1000,0.358111328
272,2000,0.294443724
272,4000,0.242903282
272,10000,0.20671128
272,150000,0.055668232
273,0,0.470661218
273,40,0.381355986
273,70,0.374210808
273,100,0.372067255
273,500,0.324730454
273,1000,0.175753503
273,2000,0.112697312
273,4000,0.044818126
273,10000,0.044818126
273,150000,0.027013489
274,0,0.467454174
274,40,0.395248532
274,70,0.395248532
274,100,0.390452498
274,500,0.307628682
274,1000,0.078894758
274,2000,0.06413773
274,4000,0.034808138
274,10000,0.02908979
274,150000,0.024484683
